TimeStep,CellLifeId,Orientation,label,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis,parent
22,7,-3.081509647,1,111.2146893,51.59322034,FALSE,42.34704155,5.708417591,2
22,5,-2.893076527,1,75.05389222,58.77844311,FALSE,43.11956572,7.356811806,3
22,4,-3.111613592,1,113.7619048,60.75510204,FALSE,36.90869061,5.238945823,3
23,6,-2.80551006,1,71.30601093,49.86338798,FALSE,44.57203051,6.571718258,2
23,5,-2.844458384,1,71.79792746,59.69430052,FALSE,48.55887219,7.764093397,3
23,7,-3.032893772,1,114.4467005,54.08121827,FALSE,48.39827847,6.103490759,2
23,4,-3.056049102,1,114.7005988,63.04790419,FALSE,41.62522997,5.62296709,3
24,6,-2.797006782,1,70.55445545,50.80693069,TRUE,46.49891038,7.154556128,2
24,5,-2.837884285,1,70.54726368,60.48756219,TRUE,51.39128495,8.481299428,3
24,7,-3.001073143,1,116.0382775,55.55502392,FALSE,49.65799134,6.407423343,2
24,4,-3.024358429,1,115.4126984,64.37037037,TRUE,44.40375702,6.000017684,3
25,8,-2.54596277,1,58.1637931,44.70689655,FALSE,28.21143315,5.455227823,6
25,9,-2.504885174,1,56.1512605,54.24369748,FALSE,28.38024556,5.665907995,5
25,7,-2.9424099,1,119.2324561,55.25,FALSE,56.90546692,7.150617541,2
25,10,-0.013035147,1,80.69620253,53.58227848,FALSE,21.41843141,4.822937915,6
25,11,-0.093628607,1,104.5529412,62.24705882,FALSE,20.13807069,5.494506055,4
25,12,-0.005213683,1,80.94339623,62.91509434,FALSE,25.54100668,5.440917024,5
25,13,-2.869457829,1,127.3738318,65.60747664,FALSE,25.40568464,5.470352629,4
26,8,-2.490953898,1,56.48412698,40.6031746,FALSE,30.45799579,5.521353774,6
26,9,-2.470769876,1,54.12295082,50.12295082,FALSE,29.66014013,5.568254798,5
26,7,-2.93235668,1,118.464,52.112,TRUE,60.86176894,7.688409582,2
26,10,-0.071071849,1,79.79069767,50.3372093,FALSE,21.3577799,5.311184175,6
26,11,-0.158592103,1,103.862069,59.04597701,FALSE,21.46279488,5.447649116,4
26,12,-0.030537827,1,79.65454545,59.65454545,FALSE,25.84130424,5.768958254,5
26,13,-2.8275064,1,127.5087719,62.73684211,FALSE,26.70986795,5.499601779,4
27,8,-2.461455257,1,54.22695035,38.59574468,FALSE,34.29333119,5.462008693,6
27,9,-2.420147534,1,52.44776119,48.84328358,FALSE,32.9048578,5.408476758,5
27,14,-2.8814889,1,106.0897436,47.78205128,FALSE,34.15514789,6.220195305,7
27,10,-0.072957029,1,79.67307692,49.96153846,FALSE,24.30638411,5.609453064,6
27,15,-2.613743856,1,136.3,57.23846154,FALSE,30.84615291,6.296185456,7
27,12,-0.209472005,1,82.296875,58.265625,FALSE,32.76572356,6.214362147,5
27,11,-0.394471553,1,101.3153153,60.56756757,FALSE,25.28378299,5.933855069,4
27,13,-2.793856645,1,127.8790323,63.11290323,FALSE,30.66929757,5.37508931,4
28,8,-2.484086454,1,54.41428571,40.20714286,FALSE,35.55349635,5.264621969,6
28,9,-2.471464467,1,53.13333333,50.97777778,FALSE,35.47606256,5.283199339,5
28,14,-2.780363519,1,104.3157895,48.12865497,FALSE,37.50436569,6.112554512,7
28,10,-0.106071158,1,81.04854369,51.91262136,FALSE,26.27597406,5.204154659,6
28,15,-2.635233392,1,136,58.95070423,FALSE,32.81857141,6.402108729,7
28,12,-0.24524886,1,83.8984375,60.125,FALSE,35.06631185,5.900316432,5
28,11,-0.473087463,1,99.09322034,63.99152542,FALSE,27.42503328,5.632704515,4
28,13,-2.799960534,1,128.0223881,65.23880597,FALSE,33.22253851,5.523281782,4
29,8,-2.509631357,1,54.49700599,37.86826347,FALSE,41.67214417,5.479857288,6
29,9,-2.487207553,1,52.46753247,47.68831169,FALSE,40.11092999,5.449576117,5
29,14,-2.889396845,1,99.45744681,42.85638298,FALSE,42.69803754,8.49577419,7
29,10,-0.17587327,1,84.12745098,49.67647059,FALSE,29.57428716,4.650051288,6
29,15,-2.647006965,1,135.1346154,56.09615385,FALSE,36.4513333,6.617061875,7
29,12,-0.300903818,1,86.16666667,56.83333333,FALSE,41.85126965,5.043551569,5
29,11,-0.44914222,1,98.02816901,62.02112676,FALSE,30.44128886,6.565890069,4
29,13,-2.747797896,1,128.8733333,63.12,FALSE,37.54554952,6.288979789,4
30,8,-2.511391973,1,54.45762712,40.95480226,FALSE,44.54321673,5.432563561,6
30,9,-2.487621953,1,51.75657895,50.38815789,FALSE,41.23263905,5.280073169,5
30,14,-2.94478115,1,98.859375,45.41666667,FALSE,43.93641381,10.23461564,7
30,10,-0.249635869,1,85.00909091,52.90909091,FALSE,29.31902157,4.858690666,6
30,12,-0.329341966,1,86.91025641,60.09615385,FALSE,44.6540249,4.950808,5
30,15,-2.631435224,1,135.6909091,59.50909091,FALSE,38.26181369,6.986181084,7
30,11,-0.432942086,1,97.4527027,65.26351351,FALSE,32.49751567,6.710806442,4
30,13,-2.730428605,1,129.5324675,66.72727273,TRUE,39.89755531,6.774010802,4
31,8,-2.559748862,1,56.4321608,42.08040201,FALSE,47.82568031,6.895093304,6
31,9,-2.454007333,1,50.20634921,49.43915344,FALSE,47.16704719,5.670870465,5
31,14,-2.991996033,1,99.42079208,45.23762376,FALSE,46.71696142,13.55615055,7
31,10,-0.342007137,1,85.18032787,53.83606557,FALSE,38.15178261,4.28677587,6
31,15,-2.538829013,1,138.3977901,61.3480663,FALSE,43.57761151,7.366643594,7
31,12,-0.379976992,1,86.07526882,61.08602151,FALSE,51.01489761,5.039862408,5
31,11,-0.427851075,1,95.44508671,66.31213873,FALSE,38.14704041,6.998322485,4
31,16,-0.018679279,1,119.5443038,63.78481013,FALSE,18.50149207,5.526547933,13
31,17,-2.421851031,1,138.8351648,71.59340659,FALSE,22.10625717,5.354729969,13
32,8,-2.552879115,1,56.56716418,43.94029851,FALSE,49.12927814,7.521494819,6
32,9,-2.437600592,1,49.73604061,50.96446701,FALSE,49.40220596,5.808513466,5
32,14,-2.969633506,1,101.1563981,47.36018957,FALSE,48.01446295,14.54563429,7
32,10,-0.305825953,1,85.984375,55.9921875,TRUE,39.52627229,4.449035445,6
32,15,-2.456037739,1,138.127451,62.51470588,TRUE,47.63119875,6.599588216,7
32,12,-0.361040053,1,86.35882353,63.64117647,FALSE,53.87359227,4.556640896,5
32,11,-0.384771762,1,95.6875,68.975,FALSE,42.24384056,6.023739258,4
32,16,-0.396567867,1,118.8333333,66.73333333,FALSE,19.46933133,6.020947109,13
32,17,-2.387139722,1,138.3203883,73.09708738,FALSE,23.82729821,5.638000862,13
33,8,-2.495943674,1,54.0995671,41.25108225,FALSE,56.96185666,8.353521567,6
33,9,-2.398118372,1,47.55454545,48.35454545,FALSE,57.21680674,6.175906362,5
33,14,-3.030517467,1,102.8375,45.22916667,TRUE,54.14531412,17.00065236,7
33,18,-2.119307537,1,128.7767857,49.50892857,FALSE,25.50365397,5.835313107,15
33,19,-0.341638073,1,97.97183099,50.8028169,FALSE,23.58924894,3.969585657,10
33,12,-0.376897827,1,88.0591133,62.33497537,FALSE,63.15805463,4.499263535,5
33,20,-0.250286017,1,77.31343284,58.05970149,FALSE,18.90678678,4.565615158,10
33,11,-0.386758926,1,96.34302326,67.28488372,FALSE,46.29576652,5.259311612,4
33,16,-0.476506977,1,118.4421053,66.63157895,FALSE,23.81443,5.259094628,13
33,21,-2.407650604,1,145.7352941,67.93137255,FALSE,23.44796469,5.892535878,15
33,17,-2.487556367,1,138.7009346,73.5046729,FALSE,26.29472073,5.321198052,13
34,8,-2.473234555,1,53.13389121,40.81171548,FALSE,60.43626256,8.66058856,6
34,9,-2.384552513,1,46.61009174,48.03211009,FALSE,59.36743802,6.338581634,5
34,22,-2.340373135,1,115.0887097,44.98387097,FALSE,35.15954213,6.111787255,14
34,18,-2.083081972,1,128.9915966,48.86554622,FALSE,27.05635854,6.050145803,15
34,23,-0.282460521,1,89.74137931,45.3362069,FALSE,28.34861137,5.403855593,14
34,19,-0.325854431,1,99.57534247,50.67123288,FALSE,23.94706907,4.01433859,10
34,12,-0.390838504,1,86.78538813,63.21004566,TRUE,66.65705479,4.891205167,5
34,20,-0.254939947,1,77.64285714,58.11428571,FALSE,21.14011878,4.327966784,10
34,11,-0.3753796,1,96.10169492,67.79096045,TRUE,49.52158421,5.136777715,4
34,16,-0.468534845,1,117.5957447,67.89361702,FALSE,23.98442354,5.185341116,13
34,21,-2.43461183,1,145.4392523,68.46728972,FALSE,24.25433374,6.246248224,15
34,17,-2.531200789,1,138.9026549,74.37168142,FALSE,27.46156675,5.558651914,13
35,8,-2.452000881,1,52.07984791,41.29277567,FALSE,66.27867208,9.927813124,6
35,9,-2.357646562,1,44.85490196,48.09019608,FALSE,67.48351361,6.696980407,5
35,22,-2.410786415,1,115.2380952,43.23809524,FALSE,39.76001163,7.252084022,14
35,18,-2.084168153,1,130.7692308,48.49230769,FALSE,31.28070432,5.885044605,15
35,23,-0.176905758,1,91.55905512,46.20472441,FALSE,32.29547327,5.302691089,14
35,19,-0.286781257,1,102.2804878,51.86585366,FALSE,27.2926797,3.963493145,10
35,24,-0.329145244,1,105.6304348,57.9673913,FALSE,30.74138702,3.92091207,12
35,20,-0.331569213,1,77.95890411,59.53424658,FALSE,23.48711591,4.243610415,10
35,25,-0.414201618,1,109.8888889,64.61728395,FALSE,26.19154793,4.080064449,11
35,26,-0.508434692,1,73.50675676,70.24324324,FALSE,39.55827124,5.335357542,12
35,16,-0.537409971,1,117.287037,69.43518519,FALSE,28.65722894,5.066958267,13
35,21,-2.697852823,1,144.4545455,70.30909091,FALSE,26.94210387,6.804912992,15
35,27,-0.408058075,1,85.6440678,73.49152542,FALSE,26.99926842,5.68624533,11
35,17,-2.78935242,1,136.7131148,76.41803279,FALSE,30.82663879,5.892386788,13
36,8,-2.447546965,1,50.86379928,39.46594982,TRUE,68.83750672,10.53377635,6
36,9,-2.350635277,1,43.71969697,46.3030303,TRUE,70.05729804,6.553289755,5
36,22,-2.485181324,1,115.591195,41.40251572,FALSE,43.25946509,8.663171829,14
36,18,-2.062616141,1,132.6715328,47.78832117,FALSE,33.30196141,6.161724218,15
36,23,-0.139525122,1,91.48529412,44.79411765,FALSE,34.6072877,5.35843266,14
36,19,-0.322972747,1,103.8314607,50.38202247,FALSE,28.4227926,4.1062065,10
36,24,-0.32400514,1,107.244898,56.90816327,FALSE,32.39762459,4.188588654,12
36,20,-0.378216177,1,78.06976744,58.22093023,FALSE,26.18027668,4.652015401,10
36,25,-0.414923731,1,110.4320988,63.60493827,FALSE,28.08660606,4.015864291,11
36,26,-0.53576384,1,73.22435897,69.37820513,FALSE,43.49211055,5.350173242,12
36,16,-0.523517054,1,117.9823009,68.2300885,FALSE,31.67525364,4.935303125,13
36,27,-0.446335729,1,84.984,72.696,FALSE,27.55404378,5.845675252,11
36,21,-2.806747325,1,143.7894737,69.83333333,FALSE,28.90660775,7.237212821,15
36,17,-2.91794405,1,135.0152672,76.11450382,FALSE,33.77058106,6.26927533,13
37,28,-2.186110287,1,38.76973684,31,FALSE,39.823441,5.076566266,8
37,29,-2.164335479,1,33.66839378,38.82901554,FALSE,49.96010325,5.386538357,9
37,22,-2.592442714,1,117.320442,41.91160221,FALSE,45.96879061,11.496702,14
37,18,-2.030720259,1,135.5189873,48.48734177,FALSE,38.70367469,6.783600327,15
37,30,-2.620796291,1,63.95483871,50.53548387,FALSE,34.40985806,10.5334729,8
37,23,-0.092552697,1,91.95092025,45.74846626,FALSE,42.22269888,5.780989904,14
37,19,-0.249553561,1,106.1272727,51.39090909,FALSE,31.31947588,4.834057985,10
37,31,-2.138159661,1,57.01923077,61.24038462,FALSE,29.22244663,4.808132656,9
37,24,-0.383609616,1,109.1132075,59.01886792,FALSE,38.81626318,3.740671375,12
37,20,-0.433803591,1,77.31632653,61.04081633,FALSE,28.83619805,5.597840903,10
37,26,-0.549385906,1,74.07303371,70.93820225,FALSE,53.18386795,5.520490123,12
37,25,-0.420996569,1,113.0824742,64.48453608,FALSE,33.08096006,4.083067989,11
37,16,-0.466063457,1,117.8070175,70.71929825,FALSE,37.17120924,4.651624957,13
37,21,-2.905927018,1,143.2903226,72.78225806,FALSE,33.19615979,7.656204821,15
37,27,-0.432813592,1,82.04411765,77.16176471,FALSE,32.53841217,5.518058137,11
37,17,-3.040667855,1,133.0748299,79.19047619,FALSE,38.45018842,5.770084229,13
38,28,-2.173400294,1,38.34567901,31.4382716,FALSE,42.22800189,5.292274723,8
38,29,-2.150789331,1,33.96039604,40.37128713,FALSE,53.12739923,5.254057962,9
38,22,-2.589600426,1,117.5412371,43.53092784,FALSE,49.93667655,12.17980619,14
38,18,-2.04931703,1,136.1988304,49.40935673,FALSE,41.30197055,7.14287478,15
38,30,-2.565091538,1,63.18285714,51.17714286,FALSE,35.79623047,11.83765033,8
38,23,-0.082160051,1,91.65168539,46.7752809,TRUE,44.26782381,5.466286717,14
38,19,-0.298151426,1,109.1847826,52,TRUE,29.07298205,4.28827636,10
38,31,-2.108670765,1,56.48113208,62.3490566,FALSE,29.60318183,4.801559305,9
38,20,-0.457920785,1,78.81818182,61.00909091,FALSE,35.78811531,5.446317362,10
38,24,-0.41217528,1,109.1538462,60.19230769,FALSE,40.32606567,3.871932293,12
38,26,-0.535624789,1,75.02366864,71.88757396,TRUE,55.47767777,4.863045184,12
38,25,-0.431390133,1,113.1229508,65.52459016,FALSE,36.22214364,4.739078326,11
38,16,-0.462467452,1,117.8965517,71.87068966,TRUE,39.47321372,4.628891334,13
38,21,-2.928030929,1,142.2167832,73.71328671,FALSE,36.34907139,6.696689467,15
38,27,-0.408694462,1,81.33561644,78.92465753,FALSE,34.3971213,5.850869955,11
38,17,-3.081781399,1,132.2857143,81.04968944,TRUE,40.83533384,6.1208894,13
39,28,-2.182268747,1,35.86096257,24.67379679,FALSE,47.53525995,5.614348802,8
39,29,-2.131344043,1,34.89237668,39.26008969,FALSE,59.75525249,5.356105804,9
39,18,-2.480525861,1,133.9777778,36.62222222,FALSE,21.51988379,5.783397641,15
39,30,-2.499233068,1,62.62566845,47.02673797,TRUE,43.32404911,12.95500552,8
39,22,-2.704454564,1,119.3303571,40.30803571,FALSE,55.70417821,11.5013121,14
39,32,-0.06569701,1,102.72,42.25333333,FALSE,20.21148118,5.026740238,23
39,33,-0.14500169,1,80.17142857,44.98095238,FALSE,25.08978823,5.46223776,23
39,34,-0.242735516,1,117.6428571,46.76190476,FALSE,14.79686713,3.730201225,19
39,31,-2.105385493,1,56.671875,61.03125,FALSE,35.14096005,6.174515807,9
39,35,-1.80118255,2,145.5384615,56.35164835,FALSE,22.23976478,5.308662495,0
39,36,-2.951567893,1,100.14,50.6,FALSE,16.75806901,3.936181295,19
39,24,-0.431576503,1,110.2786885,58.04918033,FALSE,44.65792156,4.630102152,12
39,20,-0.311466073,1,77.22033898,59.74576271,FALSE,36.33905633,8.665202818,10
39,37,-0.579331879,1,86.67010309,63.80412371,FALSE,32.81197933,4.368143352,26
39,25,-0.432275072,1,114.896,63.48,TRUE,42.35468778,4.551589539,11
39,38,-0.139602981,1,131.2692308,64.57692308,FALSE,19.67198648,3.729927093,16
39,39,-0.545590316,1,111.5555556,72.59722222,FALSE,19.48628492,4.907553626,16
39,21,-3.038699644,1,140.8758621,72.44827586,FALSE,39.60766615,7.083148918,15
39,27,-0.409253247,1,79.76300578,78.26589595,FALSE,40.18826839,6.716843572,11
39,40,-0.323191615,1,61.84507042,77.87323944,FALSE,23.22307481,5.067687508,26
39,41,-3.117391802,1,120.0941176,80.21176471,FALSE,20.53617636,5.504574395,17
39,42,-2.985068262,1,141.8271605,79.43209877,FALSE,20.65835336,5.387612689,17
40,28,-2.185134093,1,35.94387755,25.83673469,FALSE,49.92066264,5.69474745,8
40,29,-2.118270013,1,35.11344538,41.39915966,FALSE,62.83318429,5.948700662,9
40,18,-2.517776669,1,134.2755102,38.06122449,FALSE,22.6517002,5.917242952,15
40,22,-2.658638716,1,120.912037,42.08796296,FALSE,58.37304272,10.41577803,14
40,43,-1.986065559,1,56.02040816,44.17346939,FALSE,22.92431458,5.5867845,30
40,32,-0.027675367,1,100.3291139,42.13924051,FALSE,21.32362232,5.048536132,23
40,33,-0.305117414,1,76.24242424,46.54545455,FALSE,24.72922815,5.315974212,23
40,34,-0.280617904,1,115.8245614,48.96491228,FALSE,18.82787385,3.940218847,19
40,31,-2.130633022,1,56.40833333,63.24166667,FALSE,32.51200732,8.076745927,9
40,36,-2.997485014,1,95.5862069,50.79310345,FALSE,18.75455624,4.219910294,19
40,35,-1.824330417,2,147.1382979,57.71276596,FALSE,23.91745817,5.180710175,0
40,44,-0.228669104,1,74.94117647,55.30882353,FALSE,23.65940118,4.784006172,30
40,24,-0.468900879,1,110.1928571,59.83571429,FALSE,49.41707113,6.151457355,12
40,37,-0.57206563,1,87.9266055,65.43119266,FALSE,36.13213084,4.909719619,26
40,20,-0.142199008,1,74.21232877,61.59589041,FALSE,35.07344294,8.351782325,10
40,45,-0.210628133,1,126.86,59.92,FALSE,16.09251855,3.936349428,25
40,46,-0.587922692,1,107.4375,68.625,FALSE,22.27094958,3.833054215,25
40,38,-0.049228198,1,132.9830508,66.01694915,FALSE,20.57233982,3.873877877,16
40,39,-0.6119797,1,112.2666667,73.98333333,FALSE,19.72257297,4.067500461,16
40,21,-3.102544868,1,139.5942029,73.80434783,FALSE,41.18105601,6.793288678,15
40,40,-0.352235407,1,61.10843373,78.72289157,FALSE,22.61079379,5.632121705,26
40,27,-0.316339612,1,80.24193548,80.60752688,FALSE,41.72651401,8.033006896,11
40,42,-2.968003343,1,142.172043,80.72043011,FALSE,20.9171278,5.878442511,17
40,41,-3.12866382,1,119.3085106,81.9893617,FALSE,21.11148925,5.784565768,17
