Channel_img,Count_FilteredNuclei,Count_IdentifySecondaryObjects,Count_Watershed,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05CorrectIlluminationCalculate,ExecutionTime_06CorrectIlluminationApply,ExecutionTime_07Watershed,ExecutionTime_08IdentifySecondaryObjects,ExecutionTime_09TrackObjects,ExecutionTime_10MeasureObjectSizeShape,ExecutionTime_11MeasureObjectNeighbors,ExecutionTime_12SaveImages,FileName_img,Frame_img,Group_Index,Group_Number,Height_img,ImageNumber,ImageSet_ImageSet,MD5Digest_img,Metadata_FileLocation,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05CorrectIlluminationCalculate,ModuleError_06CorrectIlluminationApply,ModuleError_07Watershed,ModuleError_08IdentifySecondaryObjects,ModuleError_09TrackObjects,ModuleError_10MeasureObjectSizeShape,ModuleError_11MeasureObjectNeighbors,ModuleError_12SaveImages,PathName_img,ProcessingStatus,Scaling_img,Series_img,Threshold_FinalThreshold_IdentifySecondaryObjects,Threshold_OrigThreshold_IdentifySecondaryObjects,Threshold_SumOfEntropies_IdentifySecondaryObjects,Threshold_WeightedVariance_IdentifySecondaryObjects,TrackObjects_LostObjectCount_IdentifySecondaryObjects_50,TrackObjects_MergedObjectCount_IdentifySecondaryObjects_50,TrackObjects_NewObjectCount_IdentifySecondaryObjects_50,TrackObjects_SplitObjectCount_IdentifySecondaryObjects_50,URL_img,Width_img
-1,39.0,39.0,40.0,0.0,0.0,0.15625,0.0,0.296875,0.03125,1.53125,1.953125,1.828125,0.265625,1.1875,0.265625,Xantamonase_T013.tif,0,13,1,1104,13,b'eLu5t/ItG02MQyQxGhga65VkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+Y6GN',0cdd09b937ff65205ac3427b8c2970d4,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T013.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.49658950360185,0.00025886894486194264,1,0,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T013.tif,1376
-1,39.0,39.0,40.0,0.0,0.0,0.203125,0.0,0.296875,0.03125,1.5,1.96875,1.953125,0.25,1.1875,0.28125,Xantamonase_T014.tif,0,14,1,1104,14,b'eLu5t/ItG02MQyQxGhia6JVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+sKGO',200d06ebd3c6de2d9693dabf68778089,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T014.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.49818049699942,0.0002627419947675778,0,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T014.tif,1376
-1,40.0,40.0,41.0,0.0,0.0,0.234375,0.0,0.4375,0.03125,1.515625,1.84375,1.859375,0.28125,1.15625,0.265625,Xantamonase_T015.tif,0,15,1,1104,15,b'eLu5t/ItG02MQyQxGhia6pVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+/aGP',4dcff6e7de63d806425200c6a513ba1f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T015.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1721430815423446e-08,3.172143e-08,-13.49658491750257,0.0002692605161738817,0,0,1,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T015.tif,1376
-1,41.0,41.0,42.0,0.0,0.0,0.203125,0.0,0.265625,0.015625,1.625,1.9375,1.875,0.265625,1.171875,0.28125,Xantamonase_T016.tif,0,16,1,1104,16,b'eLu5t/ItG02MQyQxAsNSryQzDVzgw3wMDEiQT0A1gjNK1QBiIKoHcFACGeBYAFUVvq52AL9KoZA=',ec0d6bc5343d13772f907b1f998ad46f,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T016.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.150629979131736e-08,3.15063e-08,-13.495152752359726,0.00027186485872524984,1,0,0,7,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T016.tif,1376
-1,41.0,41.0,42.0,0.0,0.0,0.359375,0.0,0.234375,0.03125,1.609375,1.828125,1.9375,0.28125,1.1875,0.296875,Xantamonase_T017.tif,0,17,1,1104,17,b'eLu5t/ItG02MQyQxGhia65VkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC/l6GR',8388ff770438a33c0ba5cc7b7e46feac,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T017.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.495614503640676,0.00026840393356892145,0,1,0,7,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T017.tif,1376
-1,39.0,39.0,40.0,0.0,0.0,0.15625,0.0,0.296875,0.03125,1.5625,1.8125,1.875,0.265625,1.171875,0.28125,Xantamonase_T018.tif,0,18,1,1104,18,b'eLu5t/ItG02MQyQxGhha6JVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC/5KGS',a97afaeff5c3d2dfec05501507de6e29,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T018.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.495028394216265,0.0002628147552569359,0,2,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T018.tif,1376
-1,39.0,39.0,40.0,0.0,0.0,0.1875,0.0,0.28125,0.0625,1.546875,1.796875,1.90625,0.25,1.171875,0.265625,Xantamonase_T019.tif,0,19,1,1104,19,b'eLu5t/ItG02MQyQxGhha6pVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgDAMaGT',b2d08cb6e692038c188410982fc6a471,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T019.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.493637655123896,0.00026232147590057533,0,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T019.tif,1376
-1,41.0,41.0,42.0,0.0,0.0,0.1875,0.0,0.265625,0.015625,1.609375,1.9375,1.90625,0.28125,1.125,0.28125,Xantamonase_T020.tif,0,20,1,1104,20,b'eLu5t/ItG02MQyQxGhgZ6JVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC9yqGL',805bb5c515313193fce8bfc2b3518db6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T020.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.481389471767905,0.00026518735174739896,0,1,0,6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T020.tif,1376
-1,40.0,40.0,41.0,0.0,0.0,0.265625,0.0,0.265625,0.03125,1.453125,1.796875,1.8125,0.25,1.078125,0.234375,Xantamonase_T021.tif,0,21,1,1104,21,b'eLu5t/ItG02MQyQxGhgZ6pVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+F6GM',9317f2b4bfbb2775c0ffa49a8ca35132,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T021.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.163643569337182e-08,3.1636436e-08,-13.485243223477891,0.00026717238901773327,0,2,0,6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T021.tif,1376
-1,39.0,39.0,41.0,0.0,0.0,0.265625,0.0,0.28125,0.03125,1.4375,1.703125,1.703125,0.3125,1.046875,0.234375,Xantamonase_T022.tif,0,22,1,1104,22,b'eLu5t/ItG02MQyQxGhgZ6ZVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+ZKGN',e51a0248942c034506bf0c262a939f16,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T022.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.486380690113538,0.00027373812506910784,1,2,1,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T022.tif,1376
-1,40.0,40.0,41.0,0.0,0.0,0.15625,0.0,0.28125,0.015625,1.453125,1.71875,1.59375,0.28125,1.09375,0.25,Xantamonase_T023.tif,0,23,1,1104,23,b'eLu5t/ItG02MQyQxGhgZ65VkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+saGO',885bac7ee3bbc5540eb6400f45c99511,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T023.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.482926547364343,0.0002679469436875033,1,0,1,6,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T023.tif,1376
-1,39.0,39.0,40.0,0.0,0.0,0.171875,0.0,0.28125,0.015625,1.375,1.65625,1.671875,0.234375,1.046875,0.234375,Xantamonase_T024.tif,0,24,1,1104,24,b'eLu5t/ItG02MQyQxGhiZ6JVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC+/qGP',ac37d742d4ab54ea34fd9e8dcab595b8,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T024.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.1853353732458345e-08,3.1853354e-08,-13.481045312545602,0.00027095204361958784,0,1,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T024.tif,1376
-1,39.0,39.0,41.0,0.0,0.0,0.28125,0.0,0.28125,0.015625,1.453125,1.703125,1.6875,0.234375,1.09375,0.234375,Xantamonase_T025.tif,0,25,1,1104,25,b'eLu5t/ItG02MQyQxGhiZ6pVkpoELfJiPgQEJ8gmoRnBGqRpADET1AA5KIAMcC6CqwtfVDgC/S6GQ',f4c523d6f0519ada4fb9654ed49e018a,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T025.tif,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C:\Users\Client\Documents\GitHub\article\CellProfiler\Xantamonase\2. Ilastik Output\5. renaming selected images\final,Done,255,0,3.163643569337182e-08,3.1636436e-08,-13.475791439774703,0.00027047527182377513,0,0,0,5,file:///C:/Users/Client/Documents/GitHub/article/CellProfiler/Xantamonase/2.%20Ilastik%20Output/5.%20renaming%20selected%20images/final/Xantamonase_T025.tif,1376
